"","Username","Post","Time"
"178","ethan89","PAP govt would be nuts to approve such a script ","		
			
			
			07-05-2017, 08:30 AM
			
							
		"
"179","testart","They insulted the uniform by putting hand in pockets","		
			
			
			07-05-2017, 08:31 AM
			
							
		"
"180","ethan89","Uncle speaks the truth right here:","		
			
			
			07-05-2017, 08:31 AM
			
							
		"
"181","testart","That one is paige chua? Very cute","		
			
			
			07-05-2017, 08:33 AM
			
							
		"
"182","mingscanopy","Why no SCDF, police nsmen?","		
			
			
			07-05-2017, 09:11 AM
			
							
		"
"183","peaceheart","Navy uniform don't need garters lah
And airforce uniform don't have buttons, all velcro","		
			
			
			07-05-2017, 09:25 AM
			
							
		"
"184","SexyLeeAnn","This drama is about military, the armed forces. So not so much focus on scfd or police bah. But i think the anti terrorist scenes in the city will involve scdf and police?","		
			
			
			07-05-2017, 09:26 AM
			
							
		"
"185","_eMuu_","Should fight china. Channel 8 speak chinese. Easier to film.","		
			
			
			07-05-2017, 11:08 AM
			
							
		"
"186","_eMuu_","But they are airforces.","		
			
			
			07-05-2017, 11:10 AM
			
							
		"
"187","mrclubbie","Rubbish show","		
			
			
			07-05-2017, 11:14 AM
			
							
		"
"188","Greysky","got sof involve sio.","		
			
			
			07-05-2017, 11:15 AM
			
							
		"
"189","Matjes","You mean you watched?  I didn't even know this **** existed until this thread came along. Go watch star wars rebels. It's way better.","		
			
			
			07-05-2017, 11:17 AM
			
							
		"
"190","WhiteHunter","very unrealistic leh. if sg fight china, half a day sg gone liao.","		
			
			
			07-05-2017, 11:20 AM
			
							
		"
"191","SexyLeeAnn","No need half a day lah. Singapore is so tiny. One small nuclear bomb, we will be wiped out within seconds.  Even if you stay in Pulau Ubin, you will not be spared either. I am thinking if the safest place to hide is those underground MRT stations.","		
			
			
			07-05-2017, 11:31 AM
			
							
		"
"192","MrAppleCrumble","actually emdwers all is sibeh hao seow 1. mediacorpose and saf combined together is every edmw-er biggest dream to talk cock and hallcuinate that they are the ones inside. most of us are chao cpl or lcp go back reservist get fugged do sai kang. 
all hoping that inside are ish satki offishure so go back reservist can ask ppl knock it down or homat them. but outsai real life kena bully by abnn n amdk","		
			
			
			07-05-2017, 11:56 AM
			
							
		"
"193","ethan89","Navy have garters too but their shoes are lower-cut as compared to army & RSAF.
Both the Air Force and Navy uniforms were pretty much the same model/series when they were released - So all of them used velcros.","		
			
			
			07-05-2017, 01:09 PM
			
							
		"
"194","chienwei","garters are to prevent bugs...
i remember that time my bunk mate remove shoes... got centipede...
lucky we wear garters. all outfield ppl pls remember to wear garters","		
			
			
			07-05-2017, 05:02 PM
			
							
		"
"195","No use for a Name","Bugs still can go through  1 of my Friend even kena leeches","		
			
			
			07-05-2017, 05:07 PM
			
							
		"
"196","prusswan.net","fight against country x and country y","		
			
			
			07-05-2017, 05:09 PM
			
							
		"
"197","ethan89","Not really to deal with bugs 
Read this: https://www.quora.com/Why-do-militar...to-their-boots","		
			
			
			07-05-2017, 07:04 PM
			
							
		"
"198","twinkle07","","		
			
			
			10-05-2017, 12:51 AM
			
							
		"
"199","twinkle07","","		
			
			
			10-05-2017, 12:57 AM
			
							
		"
"200","twinkle07","http://entertainment.toggle.sg/en/lo...84#slideshow-1","		
			
			
			10-05-2017, 12:57 AM
			
							
		"
"201","twinkle07","","		
			
			
			10-05-2017, 12:59 AM
			
							
		"
"202","twinkle07","","		
			
			
			10-05-2017, 01:00 AM
			
							
		"
"203","twinkle07","","		
			
			
			10-05-2017, 01:01 AM
			
							
		"
"204","twinkle07","http://entertainment.toggle.sg/en/lo...50#slideshow-1","		
			
			
			10-05-2017, 01:01 AM
			
							
		"
"205","turnbackclock","descendant of sinkie","		
			
			
			10-05-2017, 01:07 AM
			
							
		"
"206","SexyLeeAnn","Paige looking good with her briefcase!
So suave looking and confident...","		
			
			
			10-05-2017, 01:58 AM
			
							
		"
"207","mandate_2","Look ing forward!","		
			
			
			10-05-2017, 02:15 AM
			
							
		"
"208","SexyLeeAnn","Who is Owen sia...
What happened man?","		
			
			
			13-05-2017, 06:47 PM
			
							
		"
"209","A-No-Ne","wait to see them ripoff scenes from DotS","		
			
			
			13-05-2017, 06:51 PM
			
							
		"
"210","Ottoke","Lol James Seah posted this big spoiler on his instagram","		
			
			
			15-05-2017, 03:23 PM
			
							
		"
"211","Providence","The terrorists sure knew where/how to get those weapons.  Our customs need to be strengthened.","		
			
			
			15-05-2017, 03:26 PM
			
							
		"
"212","SexyLeeAnn","
So...if James' character dies.... Paige's character will be with who?
So... Felicia likes Desmond, Desmond likes Paige, Paige likes James.... James kicked the bucket...
Who will end up with Paige?
I hope Desmond will.... 
Anyone has info on the storyline?","		
			
			
			15-05-2017, 07:02 PM
			
							
		"
"213","SexyLeeAnn","		 This year marks the 50th anniversary of National Service (NS), a rite of passage for every Singaporean son, and Channel 8 is collaborating with MINDEF and the Ministry of Home Affairs (MHA) to commemorate the milestone with upcoming NS50 drama When Duty Calls.  Hey twinkle07, can you post the latest photo of Desmond Tan's instagram? It's a sweet photo of him and Paige. They just shot a love scene for this drama. I would love to post the photo but i have no clue how to do it now. Been a while, since i last post photos.","		
			
			
			16-05-2017, 07:33 PM
			
							
		"
"214","amognoix","SAF women no need put camo? 
That's the message Mindef trying to get across?""Fair-weather Singaporeans will run away whenever the country runs into stormy weather. I call them 'quitters'. Fortunately, 'quitters' are in the minority. The majority of Singaporeans are 'stayers'. 'Stayers' are committed to Singapore. Rain or shine, they will be with Singapore. As we say in Hokkien, 'pah see buay zao'."" HardwareZone Forums app","		
			
			
			16-05-2017, 07:39 PM
			
							
		"
"215","peaceheart","Cos women need to give birth that's why no need camo on","		
			
			
			16-05-2017, 08:18 PM
			
							
		"
"216","kendrick272","The cast not bad","		
			
			
			16-05-2017, 08:19 PM
			
							
		"
"217","SexyLeeAnn","There are a Lot of new pics on this drama...
Anybody can grab from FB or Instagram?","		
			
			
			28-05-2017, 05:33 PM
			
							
		"
"218","vbhelper","Hair so long and dye somemore Not realistic. Ask them reshoot","		
			
			
			28-05-2017, 05:35 PM
			
							
		"
"219","testart","Romeo look like 小白脸 Nothing to say","		
			
			
			28-05-2017, 05:40 PM
			
							
		"
"220","SexyLeeAnn","I think they just shot finished the scenes....","		
			
			
			28-05-2017, 11:54 PM
			
							
		"
"221","animeonegai","no longer subscribed to local channels. ","		
			
			
			28-05-2017, 11:55 PM
			
							
		"
"222","MarkersNg","saw them filming the show in camp a few weeks ago~","		
			
			
			29-05-2017, 12:03 AM
			
							
		"
"223","Desmond_","wah..... satki drama..","		
			
			
			29-05-2017, 12:08 AM
			
							
		"
"224","TzuyuLove","Romeo tan rooks the most yandao of all the actors nao No wonder got mediacorp backing to make him ah ge","		
			
			
			29-05-2017, 12:16 AM
			
							
		"
"225","madcampus","Desmond real life is commando captain. This drama he downgrade vocation and rank to infantry 1st sergeant??","		
			
			
			29-05-2017, 12:24 AM
			
							
		"
"226","SexyLeeAnn","Yup. He mentioned too that he was downgraded....","		
			
			
			29-05-2017, 02:07 AM
			
							
		"
"227","Ottoke","","		
			
			
			03-06-2017, 03:31 PM
			
							
		"
"228","ImFromPipiForum","don't know desmond will have half naked scene or not sia... I rmb last time Vincent ng always do that.","		
			
			
			03-06-2017, 03:45 PM
			
							
		"
"229","SexyLeeAnn","Confirmed have lah...
If you compare DT in 96 degrees drama and in this drama, he has beefed up a lot... 
Really amazed how 5 years can make a difference...","		
			
			
			03-06-2017, 05:01 PM
			
							
		"
"230","wingwizard","watz with the berets? long zong go show parade!","		
			
			
			28-06-2017, 11:02 PM
			
							
		"
"231","orpisia","how come the most handsome actor pierre png is the lowest rank? kns","		
			
			
			28-06-2017, 11:26 PM
			
							
		"
"232","PictureHouse","I think shane pow is quite handsome","		
			
			
			28-06-2017, 11:30 PM
			
							
		"
"233","Ottoke","Drama poster released","		
			
			
			01-07-2017, 09:05 PM
			
							
		"
"234","Ottoke","","		
			
			
			01-07-2017, 09:08 PM
			
							
		"
"235","alantan:)","Machiam like another SPF Jin Wei tian zhi pro govt show. Think will have sequels after sequels to blainwash again.~ Dunno will add in radical terrorist plot anot.","		
			
			
			01-07-2017, 09:20 PM
			
							
		"
"236","Tuakong","Oh no  Notto dis Shitto again","		
			
			
			01-07-2017, 09:21 PM
			
							
		"
"237","SexyLeeAnn","		Hi twinkle07, please update, thanks  Got more updates at toggle!
Vids, photos and interviews...","		
			
			
			09-07-2017, 12:03 AM
			
							
		"
"238","Ottoke","  ","		
			
			
			10-07-2017, 09:14 PM
			
							
		"
"239","Moonnite_Firefly","knn... learn to salute properly first lah~~","		
			
			
			10-07-2017, 09:18 PM
			
							
		"
"240","Energyi5","at least this is a singaporean cast but no thanks to 20 episodes of bad memories and glorifying of ns","		
			
			
			10-07-2017, 09:24 PM
			
							
		"
"241","tecnica","Only Desmond Tan looks like the real soldier... Felicia Chin is eeeyeerrr...","		
			
			
			10-07-2017, 09:51 PM
			
							
		"
"242","tecnica","Why all the beret look so weird sia.. all one size too big..","		
			
			
			10-07-2017, 09:54 PM
			
							
		"
"243","Ottoke","  ","		
			
			
			11-07-2017, 08:53 PM
			
							
		"
"244","twinkle07","","		
			
			
			12-07-2017, 02:34 AM
			
							
		"
"245","twinkle07","","		
			
			
			12-07-2017, 02:35 AM
			
							
		"
"246","twinkle07","","		
			
			
			12-07-2017, 02:36 AM
			
							
		"
"247","twinkle07","","		
			
			
			12-07-2017, 02:40 AM
			
							
		"
"248","Rocky石Smash天","
Hello soldier, take out the vest.
Deh, show your MO slip, why never tuck in your boots
Hello soldier, take out your vest, and don't talk to me on one leg
Look very smart, but take out vest.
Hello soldier, who teach you how to salute. And clench your fist by your side.
Ok, now, look at that tree over there across the road. Run there and come back... 50 times. ","		
			
			
			12-07-2017, 02:41 AM
			
							
		"
"249","twinkle07","","		
			
			
			12-07-2017, 02:41 AM
			
							
		"
"250","twinkle07","thanks for breaking combo","		
			
			
			12-07-2017, 02:42 AM
			
							
		"
"251","twinkle07","","		
			
			
			12-07-2017, 02:43 AM
			
							
		"
"252","twinkle07","","		
			
			
			12-07-2017, 02:43 AM
			
							
		"
"253","twinkle07","ITS A WRAP: After three months of filming for upcoming Channel 8 drama, When Duty Calls, our local actors bade goodbye to the drama with a bang. The last two major scenes for the drama, which will see loads of stunts, high-level special effects and participation from real-life military personnel (Eds note: Close to 40 servicemen from the SAF and Home Team and even a Battalion Casualty Station, four Fast Response Vehicles and a Red Rhino, were involved in this terror attack scene) were filmed and completed within the last two weeks. The scenes, which were filmed at Mattar MRT Station on the Downtown line, saw Felicia Chin, Desmond Tan, Paige Chua and Jasmine Sim helping with the evacuation efforts as the terrorists had planted bombs both inside a train, as well as at Mattar MRT Station itself. Both Desmond and Paige also sustained injuries from their heroic efforts. However, it was a bitter-sweet farewell for the stars whom Toggle spoke to on-site. I was really happy while filming this series, the camaraderie between my co-stars were great. We have a total of four directors for this drama, but we [the actors] were given the freedom to discuss how we wanted to flesh out our characters, and even change our lines to better suit our characters occasionally. I really enjoyed the filming process, Desmond Tan shared. It seems that the trying times and physical challenges that the cast experienced together throughout the course of filming had brought them closer together. When Pierre Png was shooting his final outdoor scene on May 17, co-star Romeo Tan came down to the filming site, a scorching hot side-road just outside the Nicoll Highway MRT station, with drinks in hand for the cast and crew. Other than bringing drinks and much-needed encouragement, Romeo also stayed for a good two hours, snapping pictures and observing the action. Similarly, when Desmond, Paige, Felicia and Jasmine filmed their big scene, where they were caught in a train station that had bombs planted in and around it by terrorists, co-stars Kym Ng and her on-screen son, new face Richie Koh made a trip down to the filming site, to offer some much-needed moral support and snacks. Click on to find out more about what went down during filming these two days! Desmond Tan All eyes were on Desmond that day, who shared that his character will get injured while attempting to save a kid as a bomb goes off in the train station. In order to craft his ultra-realistic wound, the actor had two special effects makeup artists working on his arm, to make it look more roughed up. The 30-year-old also had to strip out of his shirt for a scene, where hell be wheeled out of the train station in a stretcher, due to his serious injuries. Desmond shared that filming for When Duty Calls has left him with a very welcome present. Ive gotten more fit over the past few months. While filming, Ive become more toned and muscular, and put on close to six kilogrammes, all of it muscle mass, the actor shared. Desmond also revealed that when faced with a similar situation in real life, he believes that hell be pretty similar to his character. I will definitely try to step up and help. While it will definitely be harder if they have weapons, I will enlist the help of others to help subdue them [the terrorists]. We cant all be sitting ducks waiting for death anyway, Desmond declared. Paige Chua While the actual bomb blasts and explosions will be added into the scene in post-production, with the help of special effects, Paige shared that shed love to have the chance to experience a reel-life explosion, complete with real fire and special effects in one of her future dramas, if possible. I do feel honoured to be involved in this production. Other than being able to gain access to a number of top-secret military areas while filming, Im also able to experience the feeling of being in a leadership role in the military (Paige plays a naval captain in the drama), without actually going through BMT (Basic Military Training) and enduring hardships, Paige, who previously shared that a number of unsuspecting servicemen had greeted her while she was in character at a naval base, laughed. Felicia Chin The ever-chirpy actress, who plays an army medic in the show, shared that she had done a lot of research before filming commenced, in order to better understand her role, as well as the different protocols and army lingo used by true-blue army medics. Ive asked many different people close to me [for help], and some of them happen to be medics as well. So Id ask them, Why did you choose to sign on and become a medic?, and more. Sometimes, when theres a break during filming, Ill take the opportunity to approach some of the servicemen and medics and ask them more about their roles as well, she shared. The actress also added that she hopes to be able to portray an accurate picture of what being an army medic is really like. Pierre Png Unlike the rest of the actors, who filmed both indoors and outdoors for their final scenes, Pierres scene was fully outdoors, with filming taking place from 8am till 6pm. When Toggle caught up with Pierre his break at around 3pm, the actor was taking shelter in the shade of one of the military vehicles involved in the shoot, looking visibly tired, and for good reason. In that particular scene, Pierre and his fellow military personnel were involved in a stand-off with the terrorists, who had managed to breach their first point of defence. There will also be a gun-fight between the two parties, which resulted in a number of casualties. As a result, Pierre had to run back and forth in the hot sun multiple times, readying his equipment and getting into position, a task that understandably tired him out. However, the actor confessed that he much preferred filming in his army uniform, despite the sweltering weather. Its more comfortable [as compared to filming in civilian wear]! Im not sure how to explain it, but Im sure that all the servicemen whove served in the army before will get me, Pierre shared. He also let on that when he first received his script, this was the scene that he was most looking forward to. This is actually my characters first time doing his in-camp training, and he has to learn a lot of things. But, his attitude slowly changes as the drama progresses. My character finally gets a chance to protect his country in this scene as well, and it really does feel like a perfect ending, the actor let on. Click on to get a sneak peek at what went on behind the scenes at the two shoots!http://entertainment.toggle.sg/en/lo...52#slideshow-1","		
			
			
			12-07-2017, 02:45 AM
			
							
		"
